orgpermid,year,cusip,isin,sedol,ticker,siccode,naicscode,comname,fieldid,fieldname,value,valuescore
4298546138,2012,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,C,0.404648913
4298546138,2013,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,C-,0.293116553
4298546138,2014,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,C-,0.302870375
4298546138,2015,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,C+,0.446775858
4298546138,2016,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,C+,0.446140423
4298546138,2017,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,B-,0.530319814
4298546138,2018,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,B+,0.693886333
4298546138,2019,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,B-,0.53380929
4298546138,2020,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,C+,0.451168971
4298546138,2021,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,B-,0.563957847
4298546138,2022,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,B-,0.510633775
4298546138,2023,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,C,0.372587372
4298546138,2024,37045V100,US37045V1008,B665KZ5,GM,3711,,GENERAL MOTORS COMPANY,2,ESGCombinedScore,B+,0.709269915
5030853586,2010,38259P508,US38259P5089,B020QX2,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,D+,0.225453767
5030853586,2011,38259P508,US38259P5089,B020QX2,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C-,0.290812511
5030853586,2012,38259P508,US38259P5089,B020QX2,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C-,0.253913558
5030853586,2013,38259P508,US38259P5089,B020QX2,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,D+,0.228771695
5030853586,2014,38259P508,US38259P5089,B020QX2,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C-,0.267531074
5030853586,2015,38259P508,US38259P5089,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C-,0.321669294
5030853586,2016,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C-,0.319434091
5030853586,2017,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C-,0.303394188
5030853586,2018,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C,0.364104369
5030853586,2019,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C,0.409942771
5030853586,2020,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C,0.391213461
5030853586,2021,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C,0.398903099
5030853586,2022,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C,0.411639131
5030853586,2023,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C,0.408646133
5030853586,2024,02079K305,US02079K3059,BYVY8G0,GOOGL,7370,,ALPHABET INC.,2,ESGCombinedScore,C,0.410107474
4295904067,2010,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,D+,0.168467128
4295904067,2011,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,D+,0.173645681
4295904067,2012,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,D,0.125280876
4295904067,2013,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,D+,0.180369597
4295904067,2014,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,D+,0.21058879
4295904067,2015,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,D+,0.209031134
4295904067,2016,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,D+,0.20863691
4295904067,2017,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,C-,0.311353164
4295904067,2018,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,C-,0.313936189
4295904067,2019,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,C,0.404839264
4295904067,2020,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,C+,0.43667337
4295904067,2021,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,C,0.409853365
4295904067,2022,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,B-,0.525529541
4295904067,2023,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,C+,0.457799474
4295904067,2024,372460105,US3724601055,2367480,GPC,5013,,GENUINE PARTS COMPANY,2,ESGCombinedScore,C+,0.436878509
4295900281,2010,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,D,0.158392927
4295900281,2011,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,D,0.141796643
4295900281,2012,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,D+,0.173664171
4295900281,2013,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,D+,0.240599983
4295900281,2014,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,D,0.109763173
4295900281,2015,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,D,0.119415877
4295900281,2016,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,D,0.130465036
4295900281,2017,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,D,0.154804151
4295900281,2018,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,C-,0.256127797
4295900281,2019,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,C-,0.275950428
4295900281,2020,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,C,0.413347799
4295900281,2021,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,C+,0.470250828
4295900281,2022,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,C+,0.436773478
4295900281,2023,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,C-,0.27628866
4295900281,2024,37940X102,US37940X1028,2712013,GPN,7389,,GLOBAL PAYMENTS INC.,2,ESGCombinedScore,C-,0.311569886
4295913863,2010,,KYG372601099,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,C+,0.484398998
4295913863,2011,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,C+,0.474238799
4295913863,2012,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B-,0.565119163
4295913863,2013,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,C+,0.490773657
4295913863,2014,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B,0.590989943
4295913863,2015,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B-,0.54840184
4295913863,2016,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B,0.599680945
4295913863,2017,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B-,0.582131362
4295913863,2018,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B-,0.580220129
4295913863,2019,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B,0.615869581
4295913863,2020,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,C,0.396607308
4295913863,2021,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B,0.610758346
4295913863,2022,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B,0.654961501
4295913863,2023,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,B-,0.527305392
4295913863,2024,,CH0114405324,B3Z5T14,GRMN,3812,,Garmin Ltd.,2,ESGCombinedScore,C,0.414096322
4295911963,2010,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C-,0.31206146
4295911963,2011,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C+,0.434384396
4295911963,2012,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C,0.343479563
4295911963,2013,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C,0.355730499
4295911963,2014,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C,0.356927692
4295911963,2015,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C,0.351849683
4295911963,2016,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C-,0.305396499
4295911963,2017,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C+,0.497025402
4295911963,2018,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C,0.350971762
4295911963,2019,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C+,0.444432392
4295911963,2020,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C+,0.446400928
4295911963,2021,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C+,0.438211227
4295911963,2022,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C+,0.442632892
4295911963,2023,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C+,0.424274543
4295911963,2024,38141G104,US38141G1040,2407966,GS,6211,,"THE GOLDMAN SACHS GROUP, INC.",2,ESGCombinedScore,C+,0.422069302
4295904089,2010,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B-,0.505060166
4295904089,2011,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,C+,0.437071001
4295904089,2012,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,C+,0.427783711
4295904089,2013,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B-,0.577214865
4295904089,2014,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B-,0.521063384
4295904089,2015,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B,0.589574161
4295904089,2016,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B-,0.578830323
4295904089,2017,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B,0.583360707
4295904089,2018,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B+,0.70023839
4295904089,2019,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B+,0.721039927
4295904089,2020,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,A-,0.774486706
4295904089,2021,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,A-,0.769595078
4295904089,2022,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,A-,0.755475177
4295904089,2023,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B,0.61669711
4295904089,2024,384802104,US3848021040,2380863,GWW,50,,"W.W. GRAINGER, INC.",2,ESGCombinedScore,B,0.641148468
4295904116,2010,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,C+,0.498417485
4295904116,2011,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,B+,0.742550963
4295904116,2012,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,A-,0.751923781
4295904116,2013,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,C,0.373681853
4295904116,2014,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,C+,0.474326173
4295904116,2015,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,B-,0.529245224
4295904116,2016,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,C+,0.458802942
4295904116,2017,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,A-,0.780729555
4295904116,2018,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,A,0.841871567
4295904116,2019,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,A,0.868666306
4295904116,2020,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,A-,0.751370922
4295904116,2021,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,A-,0.790851308
4295904116,2022,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,B,0.637144836
4295904116,2023,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,A-,0.824939151
4295904116,2024,406216101,US4062161017,2405302,HAL,1389,,HALLIBURTON COMPANY,2,ESGCombinedScore,C+,0.475984609
4296066923,2022,,INE066F01012,BFLVFD4,HAL,,,HINDUSTAN AERONAUTICS LIMITED,2,ESGCombinedScore,C-,0.303460893
4296066923,2023,,INE066F01020,BR56KD4,HAL,,,HINDUSTAN AERONAUTICS LIMITED,2,ESGCombinedScore,D+,0.226119831
4296066923,2024,,INE066F01020,BR56KD4,HAL,,,HINDUSTAN AERONAUTICS LIMITED,2,ESGCombinedScore,D+,0.231689805
4296066923,2025,,INE066F01020,BR56KD4,HAL,,,HINDUSTAN AERONAUTICS LIMITED,2,ESGCombinedScore,C-,0.297093626
4295858576,2023,,AU000000HAS0,B29V502,HAS,,,HASTINGS TECHNOLOGY METALS LTD,2,ESGCombinedScore,C+,0.485183726
4295858576,2024,,AU000000HAS0,B29V502,HAS,,,HASTINGS TECHNOLOGY METALS LTD,2,ESGCombinedScore,B-,0.541679984
4295858576,2025,,AU000000HAS0,B29V502,HAS,,,HASTINGS TECHNOLOGY METALS LTD,2,ESGCombinedScore,B-,0.539325185
4295895731,2010,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.468001728
4295895731,2011,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.43107321
4295895731,2012,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.457272778
4295895731,2013,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.451730709
4295895731,2014,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.471120013
4295895731,2015,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,B-,0.51473328
4295895731,2016,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.462264466
4295895731,2017,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.481337254
4295895731,2018,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.485909445
4295895731,2019,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,B-,0.517377953
4295895731,2020,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,C+,0.482037695
4295895731,2021,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,B-,0.506789451
4295895731,2022,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,B-,0.54369423
4295895731,2023,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,B-,0.578118641
4295895731,2024,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,B-,0.551208178
4295895731,2025,,GB0004161021,416102,HAS,,,HAYS PLC,2,ESGCombinedScore,B-,0.546008084
4295904144,2010,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,B,0.652902537
4295904144,2011,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A-,0.756951214
4295904144,2012,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A-,0.773576996
4295904144,2013,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,B+,0.727083179
4295904144,2014,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A-,0.783760948
4295904144,2015,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A,0.845310147
4295904144,2016,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,B+,0.67831365
4295904144,2017,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A,0.886163157
4295904144,2018,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A-,0.810957614
4295904144,2019,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A-,0.796386087
4295904144,2020,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A-,0.772932761
4295904144,2021,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A,0.848615256
4295904144,2022,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A-,0.828927185
4295904144,2023,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,A-,0.830566363
4295904144,2024,418056107,US4180561072,2414580,HAS,3944,,"Hasbro, Inc.",2,ESGCombinedScore,C+,0.419263998
4295906733,2010,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,C+,0.417792577
4295906733,2011,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,C,0.384570823
4295906733,2012,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,C,0.414164701
4295906733,2013,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,C,0.413235911
4295906733,2014,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,C+,0.441242595
4295906733,2015,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,C+,0.468426966
4295906733,2016,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,B-,0.574800762
4295906733,2017,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,B+,0.67949623
4295906733,2018,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,A-,0.803390751
4295906733,2019,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,A-,0.810600554
4295906733,2020,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,A-,0.787224958
4295906733,2021,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,B+,0.741747048
4295906733,2022,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,B+,0.71584442
4295906733,2023,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,B+,0.726168218
4295906733,2024,446150104,US4461501045,2445966,HBAN,6021,,HUNTINGTON BANCSHARES INCORPORATED,2,ESGCombinedScore,B+,0.736569066
5001208951,2010,,,,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,D+,0.218549745
5001208951,2011,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,D+,0.191822691
5001208951,2012,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,D+,0.220792455
5001208951,2013,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,C-,0.321187064
5001208951,2014,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,C+,0.471574897
5001208951,2015,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B-,0.55652677
5001208951,2016,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B,0.634432468
5001208951,2017,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B-,0.526426375
5001208951,2018,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B,0.596883981
5001208951,2019,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B,0.620728836
5001208951,2020,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B+,0.671422565
5001208951,2021,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B,0.618286773
5001208951,2022,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B+,0.673193475
5001208951,2023,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,C+,0.464658181
5001208951,2024,40412C101,US40412C1018,B4MGBG6,HCA,8062,,"HCA HEALTHCARE, INC.",2,ESGCombinedScore,B-,0.547358987
4295903148,2010,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,B,0.612051617
4295903148,2011,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,B,0.604503877
4295903148,2012,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,B+,0.682275416
4295903148,2013,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,C-,0.328151764
4295903148,2014,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,C,0.400673323
4295903148,2015,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,C,0.383278574
4295903148,2016,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,B+,0.691984277
4295903148,2017,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,A-,0.832134723
4295903148,2018,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,C,0.408124724
4295903148,2019,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,C+,0.470833175
4295903148,2020,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,C+,0.457095192
4295903148,2021,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,B-,0.558126312
4295903148,2022,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,B+,0.685765706
4295903148,2023,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,B,0.651063211
4295903148,2024,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,C,0.352724921
4295903148,2025,437076102,US4370761029,2434209,HD,5211,,"THE HOME DEPOT, INC.",2,ESGCombinedScore,C,0.368327531
4295857829,2010,,PG0009067821,6425834,HIG,,,HIGHLANDS PACIFIC LIMITED,2,ESGCombinedScore,C-,0.268364065
4295857829,2011,,PG0009067821,6425834,HIG,,,HIGHLANDS PACIFIC LIMITED,2,ESGCombinedScore,D,0.1338994
4295857829,2012,,PG0009067821,6425834,HIG,,,HIGHLANDS PACIFIC LIMITED,2,ESGCombinedScore,D,0.148564049
4295857829,2013,,PG0009067821,6425834,HIG,,,HIGHLANDS PACIFIC LIMITED,2,ESGCombinedScore,D,0.141818506
4295857829,2014,,PG0009067821,6425834,HIG,,,HIGHLANDS PACIFIC LIMITED,2,ESGCombinedScore,D+,0.217953715
